img1,img2,label
data\LFW\lfw-deepfunneled\Bruce_Van_De_Velde\Bruce_Van_De_Velde_0001.jpg,data\LFW\lfw-deepfunneled\Bruce_Van_De_Velde\Bruce_Van_De_Velde_0002.jpg,1
data\LFW\lfw-deepfunneled\Bruce_Weber\Bruce_Weber_0001.jpg,data\LFW\lfw-deepfunneled\Bruce_Weber\Bruce_Weber_0002.jpg,1
data\LFW\lfw-deepfunneled\Bud_Selig\Bud_Selig_0001.jpg,data\LFW\lfw-deepfunneled\Bud_Selig\Bud_Selig_0002.jpg,1
data\LFW\lfw-deepfunneled\Bud_Selig\Bud_Selig_0001.jpg,data\LFW\lfw-deepfunneled\Bud_Selig\Bud_Selig_0004.jpg,1
data\LFW\lfw-deepfunneled\Bulent_Ecevit\Bulent_Ecevit_0002.jpg,data\LFW\lfw-deepfunneled\Bulent_Ecevit\Bulent_Ecevit_0004.jpg,1
data\LFW\lfw-deepfunneled\Bulent_Ecevit\Bulent_Ecevit_0002.jpg,data\LFW\lfw-deepfunneled\Bulent_Ecevit\Bulent_Ecevit_0005.jpg,1
data\LFW\lfw-deepfunneled\Bulent_Ecevit\Bulent_Ecevit_0003.jpg,data\LFW\lfw-deepfunneled\Bulent_Ecevit\Bulent_Ecevit_0006.jpg,1
data\LFW\lfw-deepfunneled\Cameron_Diaz\Cameron_Diaz_0003.jpg,data\LFW\lfw-deepfunneled\Cameron_Diaz\Cameron_Diaz_0004.jpg,1
data\LFW\lfw-deepfunneled\Candie_Kung\Candie_Kung_0001.jpg,data\LFW\lfw-deepfunneled\Candie_Kung\Candie_Kung_0002.jpg,1
data\LFW\lfw-deepfunneled\Candie_Kung\Candie_Kung_0002.jpg,data\LFW\lfw-deepfunneled\Candie_Kung\Candie_Kung_0003.jpg,1
data\LFW\lfw-deepfunneled\Carla_Myers\Carla_Myers_0001.jpg,data\LFW\lfw-deepfunneled\Carla_Myers\Carla_Myers_0002.jpg,1
data\LFW\lfw-deepfunneled\Carlos_Menem\Carlos_Menem_0001.jpg,data\LFW\lfw-deepfunneled\Carlos_Menem\Carlos_Menem_0003.jpg,1
data\LFW\lfw-deepfunneled\Carlos_Menem\Carlos_Menem_0006.jpg,data\LFW\lfw-deepfunneled\Carlos_Menem\Carlos_Menem_0012.jpg,1
data\LFW\lfw-deepfunneled\Carlos_Ruiz\Carlos_Ruiz_0002.jpg,data\LFW\lfw-deepfunneled\Carlos_Ruiz\Carlos_Ruiz_0003.jpg,1
data\LFW\lfw-deepfunneled\Carlos_Vives\Carlos_Vives_0001.jpg,data\LFW\lfw-deepfunneled\Carlos_Vives\Carlos_Vives_0002.jpg,1
data\LFW\lfw-deepfunneled\Carlos_Vives\Carlos_Vives_0002.jpg,data\LFW\lfw-deepfunneled\Carlos_Vives\Carlos_Vives_0003.jpg,1
data\LFW\lfw-deepfunneled\Carly_Fiorina\Carly_Fiorina_0001.jpg,data\LFW\lfw-deepfunneled\Carly_Fiorina\Carly_Fiorina_0002.jpg,1
data\LFW\lfw-deepfunneled\Carly_Fiorina\Carly_Fiorina_0001.jpg,data\LFW\lfw-deepfunneled\Carly_Fiorina\Carly_Fiorina_0003.jpg,1
data\LFW\lfw-deepfunneled\Carmen_Electra\Carmen_Electra_0001.jpg,data\LFW\lfw-deepfunneled\Carmen_Electra\Carmen_Electra_0006.jpg,1
data\LFW\lfw-deepfunneled\Carol_Moseley_Braun\Carol_Moseley_Braun_0001.jpg,data\LFW\lfw-deepfunneled\Carol_Moseley_Braun\Carol_Moseley_Braun_0002.jpg,1
data\LFW\lfw-deepfunneled\Carolina_Kluft\Carolina_Kluft_0001.jpg,data\LFW\lfw-deepfunneled\Carolina_Kluft\Carolina_Kluft_0003.jpg,1
data\LFW\lfw-deepfunneled\Caroline_Kennedy\Caroline_Kennedy_0001.jpg,data\LFW\lfw-deepfunneled\Caroline_Kennedy\Caroline_Kennedy_0003.jpg,1
data\LFW\lfw-deepfunneled\Carson_Palmer\Carson_Palmer_0002.jpg,data\LFW\lfw-deepfunneled\Carson_Palmer\Carson_Palmer_0004.jpg,1
data\LFW\lfw-deepfunneled\Cate_Blanchett\Cate_Blanchett_0002.jpg,data\LFW\lfw-deepfunneled\Cate_Blanchett\Cate_Blanchett_0003.jpg,1
data\LFW\lfw-deepfunneled\Cate_Blanchett\Cate_Blanchett_0002.jpg,data\LFW\lfw-deepfunneled\Cate_Blanchett\Cate_Blanchett_0004.jpg,1
data\LFW\lfw-deepfunneled\Catherine_Deneuve\Catherine_Deneuve_0002.jpg,data\LFW\lfw-deepfunneled\Catherine_Deneuve\Catherine_Deneuve_0005.jpg,1
data\LFW\lfw-deepfunneled\Catherine_Zeta-Jones\Catherine_Zeta-Jones_0001.jpg,data\LFW\lfw-deepfunneled\Catherine_Zeta-Jones\Catherine_Zeta-Jones_0004.jpg,1
data\LFW\lfw-deepfunneled\Catherine_Zeta-Jones\Catherine_Zeta-Jones_0001.jpg,data\LFW\lfw-deepfunneled\Catherine_Zeta-Jones\Catherine_Zeta-Jones_0008.jpg,1
data\LFW\lfw-deepfunneled\Catherine_Zeta-Jones\Catherine_Zeta-Jones_0004.jpg,data\LFW\lfw-deepfunneled\Catherine_Zeta-Jones\Catherine_Zeta-Jones_0009.jpg,1
data\LFW\lfw-deepfunneled\Catherine_Zeta-Jones\Catherine_Zeta-Jones_0006.jpg,data\LFW\lfw-deepfunneled\Catherine_Zeta-Jones\Catherine_Zeta-Jones_0009.jpg,1
data\LFW\lfw-deepfunneled\Catherine_Zeta-Jones\Catherine_Zeta-Jones_0008.jpg,data\LFW\lfw-deepfunneled\Catherine_Zeta-Jones\Catherine_Zeta-Jones_0010.jpg,1
data\LFW\lfw-deepfunneled\Cecilia_Bolocco\Cecilia_Bolocco_0001.jpg,data\LFW\lfw-deepfunneled\Cecilia_Bolocco\Cecilia_Bolocco_0003.jpg,1
data\LFW\lfw-deepfunneled\Cesar_Gaviria\Cesar_Gaviria_0002.jpg,data\LFW\lfw-deepfunneled\Cesar_Gaviria\Cesar_Gaviria_0005.jpg,1
data\LFW\lfw-deepfunneled\Cesar_Gaviria\Cesar_Gaviria_0004.jpg,data\LFW\lfw-deepfunneled\Cesar_Gaviria\Cesar_Gaviria_0008.jpg,1
data\LFW\lfw-deepfunneled\Cesar_Gaviria\Cesar_Gaviria_0006.jpg,data\LFW\lfw-deepfunneled\Cesar_Gaviria\Cesar_Gaviria_0007.jpg,1
data\LFW\lfw-deepfunneled\Charles_Grassley\Charles_Grassley_0001.jpg,data\LFW\lfw-deepfunneled\Charles_Grassley\Charles_Grassley_0002.jpg,1
data\LFW\lfw-deepfunneled\Charles_Moose\Charles_Moose_0001.jpg,data\LFW\lfw-deepfunneled\Charles_Moose\Charles_Moose_0003.jpg,1
data\LFW\lfw-deepfunneled\Charles_Moose\Charles_Moose_0004.jpg,data\LFW\lfw-deepfunneled\Charles_Moose\Charles_Moose_0010.jpg,1
data\LFW\lfw-deepfunneled\Charles_Moose\Charles_Moose_0004.jpg,data\LFW\lfw-deepfunneled\Charles_Moose\Charles_Moose_0011.jpg,1
data\LFW\lfw-deepfunneled\Charles_Schumer\Charles_Schumer_0001.jpg,data\LFW\lfw-deepfunneled\Charles_Schumer\Charles_Schumer_0002.jpg,1
data\LFW\lfw-deepfunneled\Charlotte_Rampling\Charlotte_Rampling_0001.jpg,data\LFW\lfw-deepfunneled\Charlotte_Rampling\Charlotte_Rampling_0002.jpg,1
data\LFW\lfw-deepfunneled\Chen_Liang_Yu\Chen_Liang_Yu_0001.jpg,data\LFW\lfw-deepfunneled\Chen_Liang_Yu\Chen_Liang_Yu_0002.jpg,1
data\LFW\lfw-deepfunneled\Cherie_Blair\Cherie_Blair_0001.jpg,data\LFW\lfw-deepfunneled\Cherie_Blair\Cherie_Blair_0002.jpg,1
data\LFW\lfw-deepfunneled\Cherie_Blair\Cherie_Blair_0001.jpg,data\LFW\lfw-deepfunneled\Cherie_Blair\Cherie_Blair_0003.jpg,1
data\LFW\lfw-deepfunneled\Cherie_Blair\Cherie_Blair_0002.jpg,data\LFW\lfw-deepfunneled\Cherie_Blair\Cherie_Blair_0004.jpg,1
data\LFW\lfw-deepfunneled\Cherie_Blair\Cherie_Blair_0003.jpg,data\LFW\lfw-deepfunneled\Cherie_Blair\Cherie_Blair_0004.jpg,1
data\LFW\lfw-deepfunneled\Choi_Sung-hong\Choi_Sung-hong_0001.jpg,data\LFW\lfw-deepfunneled\Choi_Sung-hong\Choi_Sung-hong_0004.jpg,1
data\LFW\lfw-deepfunneled\Choi_Sung-hong\Choi_Sung-hong_0003.jpg,data\LFW\lfw-deepfunneled\Choi_Sung-hong\Choi_Sung-hong_0004.jpg,1
data\LFW\lfw-deepfunneled\Chris_Cooper\Chris_Cooper_0001.jpg,data\LFW\lfw-deepfunneled\Chris_Cooper\Chris_Cooper_0002.jpg,1
data\LFW\lfw-deepfunneled\Chris_Rock\Chris_Rock_0001.jpg,data\LFW\lfw-deepfunneled\Chris_Rock\Chris_Rock_0002.jpg,1
data\LFW\lfw-deepfunneled\Chris_Tucker\Chris_Tucker_0001.jpg,data\LFW\lfw-deepfunneled\Chris_Tucker\Chris_Tucker_0002.jpg,1
data\LFW\lfw-deepfunneled\Christian_Fittipaldi\Christian_Fittipaldi_0001.jpg,data\LFW\lfw-deepfunneled\Christian_Fittipaldi\Christian_Fittipaldi_0002.jpg,1
data\LFW\lfw-deepfunneled\Christine_Gregoire\Christine_Gregoire_0002.jpg,data\LFW\lfw-deepfunneled\Christine_Gregoire\Christine_Gregoire_0003.jpg,1
data\LFW\lfw-deepfunneled\Christopher_Patten\Christopher_Patten_0001.jpg,data\LFW\lfw-deepfunneled\Christopher_Patten\Christopher_Patten_0002.jpg,1
data\LFW\lfw-deepfunneled\Christopher_Walken\Christopher_Walken_0001.jpg,data\LFW\lfw-deepfunneled\Christopher_Walken\Christopher_Walken_0004.jpg,1
data\LFW\lfw-deepfunneled\Christopher_Walken\Christopher_Walken_0002.jpg,data\LFW\lfw-deepfunneled\Christopher_Walken\Christopher_Walken_0004.jpg,1
data\LFW\lfw-deepfunneled\Chuck_Amato\Chuck_Amato_0001.jpg,data\LFW\lfw-deepfunneled\Chuck_Amato\Chuck_Amato_0002.jpg,1
data\LFW\lfw-deepfunneled\Chuck_Yeager\Chuck_Yeager_0001.jpg,data\LFW\lfw-deepfunneled\Chuck_Yeager\Chuck_Yeager_0002.jpg,1
data\LFW\lfw-deepfunneled\Chung_Mong-hun\Chung_Mong-hun_0001.jpg,data\LFW\lfw-deepfunneled\Chung_Mong-hun\Chung_Mong-hun_0002.jpg,1
data\LFW\lfw-deepfunneled\Cindy_Margolis\Cindy_Margolis_0001.jpg,data\LFW\lfw-deepfunneled\Cindy_Margolis\Cindy_Margolis_0002.jpg,1
data\LFW\lfw-deepfunneled\Ciro_Gomes\Ciro_Gomes_0002.jpg,data\LFW\lfw-deepfunneled\Ciro_Gomes\Ciro_Gomes_0003.jpg,1
data\LFW\lfw-deepfunneled\Ciro_Gomes\Ciro_Gomes_0002.jpg,data\LFW\lfw-deepfunneled\Ciro_Gomes\Ciro_Gomes_0004.jpg,1
data\LFW\lfw-deepfunneled\Ciro_Gomes\Ciro_Gomes_0003.jpg,data\LFW\lfw-deepfunneled\Ciro_Gomes\Ciro_Gomes_0004.jpg,1
data\LFW\lfw-deepfunneled\Claire_Hentzen\Claire_Hentzen_0001.jpg,data\LFW\lfw-deepfunneled\Claire_Hentzen\Claire_Hentzen_0002.jpg,1
data\LFW\lfw-deepfunneled\Clara_Harris\Clara_Harris_0001.jpg,data\LFW\lfw-deepfunneled\Clara_Harris\Clara_Harris_0004.jpg,1
data\LFW\lfw-deepfunneled\Clara_Harris\Clara_Harris_0002.jpg,data\LFW\lfw-deepfunneled\Clara_Harris\Clara_Harris_0004.jpg,1
data\LFW\lfw-deepfunneled\Claudia_Pechstein\Claudia_Pechstein_0001.jpg,data\LFW\lfw-deepfunneled\Claudia_Pechstein\Claudia_Pechstein_0002.jpg,1
data\LFW\lfw-deepfunneled\Claudia_Schiffer\Claudia_Schiffer_0001.jpg,data\LFW\lfw-deepfunneled\Claudia_Schiffer\Claudia_Schiffer_0003.jpg,1
data\LFW\lfw-deepfunneled\Clint_Eastwood\Clint_Eastwood_0001.jpg,data\LFW\lfw-deepfunneled\Clint_Eastwood\Clint_Eastwood_0005.jpg,1
data\LFW\lfw-deepfunneled\Clint_Eastwood\Clint_Eastwood_0001.jpg,data\LFW\lfw-deepfunneled\Clint_Eastwood\Clint_Eastwood_0006.jpg,1
data\LFW\lfw-deepfunneled\Clint_Eastwood\Clint_Eastwood_0003.jpg,data\LFW\lfw-deepfunneled\Clint_Eastwood\Clint_Eastwood_0006.jpg,1
data\LFW\lfw-deepfunneled\Colin_Farrell\Colin_Farrell_0001.jpg,data\LFW\lfw-deepfunneled\Colin_Farrell\Colin_Farrell_0007.jpg,1
data\LFW\lfw-deepfunneled\Colin_Farrell\Colin_Farrell_0003.jpg,data\LFW\lfw-deepfunneled\Colin_Farrell\Colin_Farrell_0007.jpg,1
data\LFW\lfw-deepfunneled\Colin_Jackson\Colin_Jackson_0001.jpg,data\LFW\lfw-deepfunneled\Colin_Jackson\Colin_Jackson_0002.jpg,1
data\LFW\lfw-deepfunneled\Colin_Montgomerie\Colin_Montgomerie_0002.jpg,data\LFW\lfw-deepfunneled\Colin_Montgomerie\Colin_Montgomerie_0004.jpg,1
data\LFW\lfw-deepfunneled\Colin_Montgomerie\Colin_Montgomerie_0002.jpg,data\LFW\lfw-deepfunneled\Colin_Montgomerie\Colin_Montgomerie_0005.jpg,1
data\LFW\lfw-deepfunneled\Colin_Powell\Colin_Powell_0038.jpg,data\LFW\lfw-deepfunneled\Colin_Powell\Colin_Powell_0212.jpg,1
data\LFW\lfw-deepfunneled\Colin_Powell\Colin_Powell_0074.jpg,data\LFW\lfw-deepfunneled\Colin_Powell\Colin_Powell_0205.jpg,1
data\LFW\lfw-deepfunneled\Colin_Powell\Colin_Powell_0120.jpg,data\LFW\lfw-deepfunneled\Colin_Powell\Colin_Powell_0166.jpg,1
data\LFW\lfw-deepfunneled\Conan_OBrien\Conan_OBrien_0001.jpg,data\LFW\lfw-deepfunneled\Conan_OBrien\Conan_OBrien_0002.jpg,1
data\LFW\lfw-deepfunneled\Constance_Marie\Constance_Marie_0002.jpg,data\LFW\lfw-deepfunneled\Constance_Marie\Constance_Marie_0003.jpg,1
data\LFW\lfw-deepfunneled\Coretta_Scott_King\Coretta_Scott_King_0002.jpg,data\LFW\lfw-deepfunneled\Coretta_Scott_King\Coretta_Scott_King_0003.jpg,1
data\LFW\lfw-deepfunneled\Corinne_Coman\Corinne_Coman_0001.jpg,data\LFW\lfw-deepfunneled\Corinne_Coman\Corinne_Coman_0002.jpg,1
data\LFW\lfw-deepfunneled\Costas_Simitis\Costas_Simitis_0001.jpg,data\LFW\lfw-deepfunneled\Costas_Simitis\Costas_Simitis_0003.jpg,1
data\LFW\lfw-deepfunneled\Costas_Simitis\Costas_Simitis_0002.jpg,data\LFW\lfw-deepfunneled\Costas_Simitis\Costas_Simitis_0004.jpg,1
data\LFW\lfw-deepfunneled\Cristina_Saralegui\Cristina_Saralegui_0001.jpg,data\LFW\lfw-deepfunneled\Cristina_Saralegui\Cristina_Saralegui_0002.jpg,1
data\LFW\lfw-deepfunneled\Cruz_Bustamante\Cruz_Bustamante_0001.jpg,data\LFW\lfw-deepfunneled\Cruz_Bustamante\Cruz_Bustamante_0004.jpg,1
data\LFW\lfw-deepfunneled\Dalai_Lama\Dalai_Lama_0001.jpg,data\LFW\lfw-deepfunneled\Dalai_Lama\Dalai_Lama_0002.jpg,1
data\LFW\lfw-deepfunneled\Dale_Earnhardt_Jr\Dale_Earnhardt_Jr_0001.jpg,data\LFW\lfw-deepfunneled\Dale_Earnhardt_Jr\Dale_Earnhardt_Jr_0002.jpg,1
data\LFW\lfw-deepfunneled\Dale_Earnhardt_Jr\Dale_Earnhardt_Jr_0001.jpg,data\LFW\lfw-deepfunneled\Dale_Earnhardt_Jr\Dale_Earnhardt_Jr_0003.jpg,1
data\LFW\lfw-deepfunneled\Damon_van_Dam\Damon_van_Dam_0001.jpg,data\LFW\lfw-deepfunneled\Damon_van_Dam\Damon_van_Dam_0002.jpg,1
data\LFW\lfw-deepfunneled\Dan_Morales\Dan_Morales_0001.jpg,data\LFW\lfw-deepfunneled\Dan_Morales\Dan_Morales_0002.jpg,1
data\LFW\lfw-deepfunneled\Dan_Morales\Dan_Morales_0001.jpg,data\LFW\lfw-deepfunneled\Dan_Morales\Dan_Morales_0003.jpg,1
data\LFW\lfw-deepfunneled\Daniel_Day-Lewis\Daniel_Day-Lewis_0001.jpg,data\LFW\lfw-deepfunneled\Daniel_Day-Lewis\Daniel_Day-Lewis_0002.jpg,1
data\LFW\lfw-deepfunneled\Daniel_Day-Lewis\Daniel_Day-Lewis_0001.jpg,data\LFW\lfw-deepfunneled\Daniel_Day-Lewis\Daniel_Day-Lewis_0003.jpg,1
data\LFW\lfw-deepfunneled\Darrell_Issa\Darrell_Issa_0001.jpg,data\LFW\lfw-deepfunneled\Darrell_Issa\Darrell_Issa_0002.jpg,1
data\LFW\lfw-deepfunneled\Darrell_Porter\Darrell_Porter_0001.jpg,data\LFW\lfw-deepfunneled\Darrell_Porter\Darrell_Porter_0002.jpg,1
data\LFW\lfw-deepfunneled\Darren_Clarke\Darren_Clarke_0001.jpg,data\LFW\lfw-deepfunneled\Darren_Clarke\Darren_Clarke_0002.jpg,1
data\LFW\lfw-deepfunneled\Daryl_Hannah\Daryl_Hannah_0001.jpg,data\LFW\lfw-deepfunneled\Daryl_Hannah\Daryl_Hannah_0002.jpg,1
data\LFW\lfw-deepfunneled\David_Anderson\David_Anderson_0001.jpg,data\LFW\lfw-deepfunneled\David_Anderson\David_Anderson_0002.jpg,1
data\LFW\lfw-deepfunneled\David_Anderson\David_Anderson_0002.jpg,data\LFW\lfw-deepfunneled\David_Anderson\David_Anderson_0004.jpg,1
data\LFW\lfw-deepfunneled\David_Beckham\David_Beckham_0004.jpg,data\LFW\lfw-deepfunneled\David_Beckham\David_Beckham_0017.jpg,1
data\LFW\lfw-deepfunneled\David_Beckham\David_Beckham_0004.jpg,data\LFW\lfw-deepfunneled\David_Beckham\David_Beckham_0024.jpg,1
data\LFW\lfw-deepfunneled\David_Beckham\David_Beckham_0005.jpg,data\LFW\lfw-deepfunneled\David_Beckham\David_Beckham_0010.jpg,1
data\LFW\lfw-deepfunneled\David_Caruso\David_Caruso_0001.jpg,data\LFW\lfw-deepfunneled\David_Caruso\David_Caruso_0002.jpg,1
data\LFW\lfw-deepfunneled\David_Coulthard\David_Coulthard_0001.jpg,data\LFW\lfw-deepfunneled\David_Coulthard\David_Coulthard_0002.jpg,1
data\LFW\lfw-deepfunneled\David_Dodge\David_Dodge_0001.jpg,data\LFW\lfw-deepfunneled\David_Dodge\David_Dodge_0002.jpg,1
data\LFW\lfw-deepfunneled\David_Heymann\David_Heymann_0001.jpg,data\LFW\lfw-deepfunneled\David_Heymann\David_Heymann_0002.jpg,1
data\LFW\lfw-deepfunneled\David_Hyde_Pierce\David_Hyde_Pierce_0003.jpg,data\LFW\lfw-deepfunneled\David_Hyde_Pierce\David_Hyde_Pierce_0004.jpg,1
data\LFW\lfw-deepfunneled\David_Myers\David_Myers_0001.jpg,data\LFW\lfw-deepfunneled\David_Myers\David_Myers_0002.jpg,1
data\LFW\lfw-deepfunneled\David_Nalbandian\David_Nalbandian_0004.jpg,data\LFW\lfw-deepfunneled\David_Nalbandian\David_Nalbandian_0009.jpg,1
data\LFW\lfw-deepfunneled\David_Spade\David_Spade_0001.jpg,data\LFW\lfw-deepfunneled\David_Spade\David_Spade_0002.jpg,1
data\LFW\lfw-deepfunneled\David_Wells\David_Wells_0001.jpg,data\LFW\lfw-deepfunneled\David_Wells\David_Wells_0002.jpg,1
data\LFW\lfw-deepfunneled\David_Wells\David_Wells_0002.jpg,data\LFW\lfw-deepfunneled\David_Wells\David_Wells_0005.jpg,1
data\LFW\lfw-deepfunneled\Dean_Barkley\Dean_Barkley_0001.jpg,data\LFW\lfw-deepfunneled\Dean_Barkley\Dean_Barkley_0004.jpg,1
data\LFW\lfw-deepfunneled\Dean_Barkley\Dean_Barkley_0002.jpg,data\LFW\lfw-deepfunneled\Dean_Barkley\Dean_Barkley_0003.jpg,1
data\LFW\lfw-deepfunneled\Debbie_Reynolds\Debbie_Reynolds_0001.jpg,data\LFW\lfw-deepfunneled\Debbie_Reynolds\Debbie_Reynolds_0003.jpg,1
data\LFW\lfw-deepfunneled\Debra_Brown\Debra_Brown_0001.jpg,data\LFW\lfw-deepfunneled\Debra_Brown\Debra_Brown_0002.jpg,1
data\LFW\lfw-deepfunneled\Demi_Moore\Demi_Moore_0001.jpg,data\LFW\lfw-deepfunneled\Demi_Moore\Demi_Moore_0002.jpg,1
data\LFW\lfw-deepfunneled\Demi_Moore\Demi_Moore_0002.jpg,data\LFW\lfw-deepfunneled\Demi_Moore\Demi_Moore_0003.jpg,1
data\LFW\lfw-deepfunneled\Demi_Moore\Demi_Moore_0002.jpg,data\LFW\lfw-deepfunneled\Demi_Moore\Demi_Moore_0004.jpg,1
data\LFW\lfw-deepfunneled\Dennis_Erickson\Dennis_Erickson_0001.jpg,data\LFW\lfw-deepfunneled\Dennis_Erickson\Dennis_Erickson_0002.jpg,1
data\LFW\lfw-deepfunneled\Dennis_Kucinich\Dennis_Kucinich_0002.jpg,data\LFW\lfw-deepfunneled\Dennis_Kucinich\Dennis_Kucinich_0005.jpg,1
data\LFW\lfw-deepfunneled\Dennis_Kucinich\Dennis_Kucinich_0006.jpg,data\LFW\lfw-deepfunneled\Dennis_Kucinich\Dennis_Kucinich_0007.jpg,1
data\LFW\lfw-deepfunneled\Derek_Lowe\Derek_Lowe_0001.jpg,data\LFW\lfw-deepfunneled\Derek_Lowe\Derek_Lowe_0002.jpg,1
data\LFW\lfw-deepfunneled\Desiree_Lemosi\Desiree_Lemosi_0001.jpg,data\LFW\lfw-deepfunneled\Desiree_Lemosi\Desiree_Lemosi_0002.jpg,1
data\LFW\lfw-deepfunneled\Dexter_Jackson\Dexter_Jackson_0001.jpg,data\LFW\lfw-deepfunneled\Dexter_Jackson\Dexter_Jackson_0002.jpg,1
data\LFW\lfw-deepfunneled\Diana_Krall\Diana_Krall_0001.jpg,data\LFW\lfw-deepfunneled\Diana_Krall\Diana_Krall_0003.jpg,1
data\LFW\lfw-deepfunneled\Diana_Krall\Diana_Krall_0001.jpg,data\LFW\lfw-deepfunneled\Diana_Krall\Diana_Krall_0006.jpg,1
data\LFW\lfw-deepfunneled\Diana_Krall\Diana_Krall_0002.jpg,data\LFW\lfw-deepfunneled\Diana_Krall\Diana_Krall_0004.jpg,1
data\LFW\lfw-deepfunneled\Diana_Munz\Diana_Munz_0002.jpg,data\LFW\lfw-deepfunneled\Diana_Munz\Diana_Munz_0003.jpg,1
data\LFW\lfw-deepfunneled\Dianne_Feinstein\Dianne_Feinstein_0002.jpg,data\LFW\lfw-deepfunneled\Dianne_Feinstein\Dianne_Feinstein_0003.jpg,1
data\LFW\lfw-deepfunneled\Dick_Cheney\Dick_Cheney_0001.jpg,data\LFW\lfw-deepfunneled\Dick_Cheney\Dick_Cheney_0011.jpg,1
data\LFW\lfw-deepfunneled\Dick_Cheney\Dick_Cheney_0001.jpg,data\LFW\lfw-deepfunneled\Dick_Cheney\Dick_Cheney_0014.jpg,1
data\LFW\lfw-deepfunneled\Dolly_Parton\Dolly_Parton_0001.jpg,data\LFW\lfw-deepfunneled\Dolly_Parton\Dolly_Parton_0002.jpg,1
data\LFW\lfw-deepfunneled\Dolma_Tsering\Dolma_Tsering_0001.jpg,data\LFW\lfw-deepfunneled\Dolma_Tsering\Dolma_Tsering_0002.jpg,1
data\LFW\lfw-deepfunneled\Don_Nickles\Don_Nickles_0001.jpg,data\LFW\lfw-deepfunneled\Don_Nickles\Don_Nickles_0002.jpg,1
data\LFW\lfw-deepfunneled\Don_Siegelman\Don_Siegelman_0002.jpg,data\LFW\lfw-deepfunneled\Don_Siegelman\Don_Siegelman_0003.jpg,1
data\LFW\lfw-deepfunneled\Donald_Evans\Donald_Evans_0001.jpg,data\LFW\lfw-deepfunneled\Donald_Evans\Donald_Evans_0002.jpg,1
data\LFW\lfw-deepfunneled\Donald_Fehr\Donald_Fehr_0003.jpg,data\LFW\lfw-deepfunneled\Donald_Fehr\Donald_Fehr_0004.jpg,1
data\LFW\lfw-deepfunneled\Doris_Roberts\Doris_Roberts_0001.jpg,data\LFW\lfw-deepfunneled\Doris_Roberts\Doris_Roberts_0002.jpg,1
data\LFW\lfw-deepfunneled\Doug_Duncan\Doug_Duncan_0001.jpg,data\LFW\lfw-deepfunneled\Doug_Duncan\Doug_Duncan_0002.jpg,1
data\LFW\lfw-deepfunneled\Drew_Barrymore\Drew_Barrymore_0001.jpg,data\LFW\lfw-deepfunneled\Drew_Barrymore\Drew_Barrymore_0002.jpg,1
data\LFW\lfw-deepfunneled\Duane_Lee_Chapman\Duane_Lee_Chapman_0001.jpg,data\LFW\lfw-deepfunneled\Duane_Lee_Chapman\Duane_Lee_Chapman_0002.jpg,1
data\LFW\lfw-deepfunneled\Dwayne_Johnson\Dwayne_Johnson_0001.jpg,data\LFW\lfw-deepfunneled\Dwayne_Johnson\Dwayne_Johnson_0002.jpg,1
data\LFW\lfw-deepfunneled\Eddy_Merckx\Eddy_Merckx_0001.jpg,data\LFW\lfw-deepfunneled\Eddy_Merckx\Eddy_Merckx_0002.jpg,1
data\LFW\lfw-deepfunneled\Edie_Falco\Edie_Falco_0001.jpg,data\LFW\lfw-deepfunneled\Edie_Falco\Edie_Falco_0002.jpg,1
data\LFW\lfw-deepfunneled\Edmund_Hillary\Edmund_Hillary_0002.jpg,data\LFW\lfw-deepfunneled\Edmund_Hillary\Edmund_Hillary_0003.jpg,1
data\LFW\lfw-deepfunneled\Edmund_Stoiber\Edmund_Stoiber_0002.jpg,data\LFW\lfw-deepfunneled\Edmund_Stoiber\Edmund_Stoiber_0003.jpg,1
data\LFW\lfw-deepfunneled\Eduard_Shevardnadze\Eduard_Shevardnadze_0001.jpg,data\LFW\lfw-deepfunneled\Eduard_Shevardnadze\Eduard_Shevardnadze_0003.jpg,1
data\LFW\lfw-deepfunneled\Eduard_Shevardnadze\Eduard_Shevardnadze_0003.jpg,data\LFW\lfw-deepfunneled\Eduard_Shevardnadze\Eduard_Shevardnadze_0004.jpg,1
data\LFW\lfw-deepfunneled\Eduardo_Duhalde\Eduardo_Duhalde_0005.jpg,data\LFW\lfw-deepfunneled\Eduardo_Duhalde\Eduardo_Duhalde_0011.jpg,1
data\LFW\lfw-deepfunneled\Edward_Kennedy\Edward_Kennedy_0001.jpg,data\LFW\lfw-deepfunneled\Edward_Kennedy\Edward_Kennedy_0002.jpg,1
data\LFW\lfw-deepfunneled\Edward_Said\Edward_Said_0001.jpg,data\LFW\lfw-deepfunneled\Edward_Said\Edward_Said_0002.jpg,1
data\LFW\lfw-deepfunneled\Edwina_Currie\Edwina_Currie_0002.jpg,data\LFW\lfw-deepfunneled\Edwina_Currie\Edwina_Currie_0003.jpg,1
data\LFW\lfw-deepfunneled\Eileen_Coparropa\Eileen_Coparropa_0002.jpg,data\LFW\lfw-deepfunneled\Eileen_Coparropa\Eileen_Coparropa_0003.jpg,1
data\LFW\lfw-deepfunneled\Elena_Bovina\Elena_Bovina_0001.jpg,data\LFW\lfw-deepfunneled\Elena_Bovina\Elena_Bovina_0002.jpg,1
